"sample_name","x","y","rmax","subclass","broad_class"
1838,6957.658042116,15731.6862143248,0.121731144500516,"L5 IT","Ex"
1839,16340.329305691,4904.44179341849,0.0426718779473576,"L4","Ex"
1843,14641.1783525916,12277.7273625558,0.0520273029312141,"L2/3 IT","Ex"
1844,11064.6283492148,6876.911575442,0.107795801402335,"L6 PT","Ex"
1846,6425.46074566772,12124.6490379999,0.102615934786372,"L6 PT","Ex"
1847,11816.9825495634,12357.0445441684,0.05500468179303,"L4","Ex"
1848,5833.42462717657,12265.5119389377,0.087238440711559,"L6 PT","Ex"
1849,9583.27043634172,7803.01531664321,0.0453851856207165,"L6 PT","Ex"
1853,8368.29675629467,9589.97994068422,0.0797628624615821,"L6 PT","Ex"
1855,10009.0877895516,12151.6349394949,0.140057385390467,"L5 PT","Ex"
1856,14391.4346635898,10723.7031546927,0.116577158491847,"L4","Ex"
1857,10886.4330956823,15365.5119213385,0.114922415049157,"L4","Ex"
1860,12875.6755246489,4956.25994092181,0.0384014809263541,"Oligo","Glia"
1861,14947.237941134,8345.33519646601,0.074313895980118,"L4","Ex"
1862,7620.35323905089,13231.9648216442,0.0541303478348769,"L5 PT","Ex"
1864,12145.7668361262,16740.423292473,0.126382477249152,"L2/3 IT","Ex"
1865,4561.3629158749,15505.8218352876,0.0892051408768786,"L6 IT","Ex"
1866,15040.5117236689,6777.452600824,0.046814391911742,"L4","Ex"
1869,6728.74427222709,7058.5611288384,0.232901661889002,"Oligo","Glia"
1870,14927.421147469,7010.76506482797,0.0515261951709534,"L4","Ex"
1872,15229.2366491143,11267.6809802632,0.0683106921235507,"L2/3 IT","Ex"
1874,15407.5643936386,9647.41438859614,0.0792306649077553,"L2/3 IT","Ex"
1876,15133.5809119051,11389.8032474236,0.0668241617950809,"L2/3 IT","Ex"
1877,10529.3041610128,14207.7688269295,0.0440165361177439,"L5 IT","Ex"
1879,12274.9706137989,4805.65423058893,0.12620877925913,"L6 IT","Ex"
1880,8227.36678818967,14842.0859276813,0.302616378782827,"L5 IT","Ex"
1881,4122.62897826893,16151.5213646984,0.0662665097015181,"L6 PT","Ex"
1882,14979.7039556954,3931.03629669485,0.101366435533675,"Pvalb","Inh"
1883,13999.5239415553,14972.7764117291,0.0562530938170946,"Vip","Inh"
1885,11529.0425727843,15457.7287373341,0.0692132629290015,"L2/3 IT","Ex"
