sample_name,x,y,rmax,subclass,broad_class,x_um,y_um,layer
1186,13157.4792118357,14740.137124054,4.90391074861597,Sst,Inh,2572.3762590358883,6136.986781973021,L2/3
1187,7421.07714689402,10921.0361113037,4.04416567284868,L6 PT,Ex,1953.9921164351754,5725.287692798539,L6a_polygon_uncut
1188,10826.0088043973,17141.787633541,1.547855102119,L2/3 IT,Ex,2321.043749114029,6395.88470689572,L2/3
1190,12867.0298299654,16434.1427418755,-0.0191181394788666,L2/3 IT,Ex,2541.0658156702702,6319.600587574179,L2/3
1192,10843.8529811241,15237.0730536282,0.8015568625709691,L4,Ex,2322.967351365178,6190.55647518112,L4_polygon_uncut
1201,11924.2814821595,15279.7135153324,1.7100413304271298,L2/3 IT,Ex,2439.437543776794,6195.1531169528325,L2/3
1202,13691.3958094504,9378.321038569458,-1.76709401256776,L6 IT,Ex,2629.932468258753,5558.983007957788,L4_polygon_uncut
1204,14236.0084088405,8501.602673694499,-2.70455911490744,L4,Ex,2688.641706473006,5464.472768224267,L4_polygon_uncut
1209,11846.9034517841,15255.532462448899,-1.8362105962000002,L2/3 IT,Ex,2431.096192102326,6192.546399451991,L2/3
1210,15962.769324067,9994.22436923922,3.28144149280789,L2/3 IT,Ex,2874.786533134423,5625.377387003988,L2/3
1212,16739.5775083173,8838.22299437102,-0.619409055774114,L2/3 IT,Ex,2958.526455396605,5500.760438793196,L2/3
1216,12538.4601644147,14361.0009091306,-0.0832397160317235,L2/3 IT,Ex,2505.6460057239046,6096.115898004278,L2/3
1220,11725.247884525,8319.03366426426,4.3570632817837405,L5 PT,Ex,2417.9817219517954,5444.791829007687,L5_polygon_uncut
1221,13742.7325473275,13252.921508789099,0.8802487601765909,L2/3 IT,Ex,2635.4665686019043,5976.664938647465,L2/3
1227,8547.702124335841,9740.27714614549,-1.17757869445155,Pvalb,Inh,2075.442289003404,5598.001876354484,L6a_polygon_uncut
1229,9128.9613369673,14445.2762150874,2.4165884199791097,L5 IT,Ex,2138.1020321250753,6105.200775986422,L5_polygon_uncut
1232,11048.227055898798,10977.55049306,-3.80400611725512,L6 IT,Ex,2344.9988766258903,5731.379943151868,L5_polygon_uncut
1233,9503.05242099812,12502.594392561201,0.9907549001966941,L5 IT,Ex,2178.4290509835973,5895.779675518097,L5_polygon_uncut
1234,12244.2939413671,11821.641712635601,-0.263038960032058,L4,Ex,2473.934886879373,5822.372976622118,VISp
1235,12044.723810777901,6366.943673384189,0.29196254667647,L6 PT,Ex,2452.4212268018578,5234.356527990815,L5_polygon_uncut
1237,8312.3854554594,10990.3279402538,3.03799993994541,L6 IT,Ex,2050.075152098523,5732.75735195936,L6a_polygon_uncut
1239,13919.5792352474,11169.630255383601,-1.85478151733906,L2/3 IT,Ex,2654.5306415596697,5752.0861415303525,VISp
1241,12446.0401574875,12581.4853067671,1.50672441690904,L4,Ex,2495.6831289771526,5904.284116069493,L4_polygon_uncut
1245,13816.4886552487,7852.1518546216,-3.8177880602145695,L6 PT,Ex,2643.41747703581,5394.461969928208,L5_polygon_uncut
1246,17990.2921083512,8099.911908544191,-0.852877582030111,Vip,Inh,3093.3534892802595,5421.170503741064,L2/3
1248,13668.8640165782,12574.9630416115,1.33491060323555,L2/3 IT,Ex,2627.50354098713,5903.58101588572,L2/3
1249,17312.554340931598,7379.5975799608805,2.81026323795543,L2/3 IT,Ex,3020.293357952426,5343.520619119783,L2/3
1252,14445.1723375673,13918.797394681398,1.6971369121976299,L2/3 IT,Ex,2711.189577989755,6048.446359146655,L2/3
1254,12503.5210207984,11895.475024611102,0.646982494703889,L4,Ex,2501.8795660420674,5830.332207653077,L4_polygon_uncut
1255,15100.661846531599,13724.5378650911,1.24032981857661,L2/3 IT,Ex,2781.8513470561065,6027.505181856821,L2/3
1260,15970.721393041202,9547.281367033009,3.22660291417984,L2/3 IT,Ex,2875.643766169842,5577.196931366158,L2/3
1264,7539.01077573415,9247.30691556542,3.75785366193148,L6b,Ex,1966.7053616241415,5544.859685497952,L6b_polygon_uncut
1268,8715.11080791684,10112.912151851899,2.3758528199182,Sst,Inh,2093.4889450934356,5638.171929969634,L6a_polygon_uncut
1273,6994.43895048264,12914.0025394848,-0.9489663060055931,L6 PT,Ex,1908.0005188620287,5940.129473756461,L6a_polygon_uncut
1274,11655.8757693725,14001.1764182463,-2.7037624670344704,L4,Ex,2410.503407938356,6057.326817886951,L4_polygon_uncut
1275,9969.2714130492,6074.9298257848295,-2.55649617674691,L6 PT,Ex,2228.6874583267036,5202.877435219605,L6b_polygon_uncut
1278,15552.5514979628,13057.308266404,2.2265695186161403,L2/3 IT,Ex,2830.56505148039,5955.577831118351,L2/3
1287,11934.8110240458,13102.647775211699,-0.8377161480377141,L4,Ex,2440.5726283921376,5960.465430167821,L4_polygon_uncut
1288,12759.204470221699,16239.350940496499,-3.1713441755000003,L2/3 IT,Ex,2529.4422418898994,6298.602031385522,L2/3
1289,14731.5215126781,7261.17414703542,-2.31263634059561,L2/3 IT,Ex,2742.058019066699,5330.754573050418,L4_polygon_uncut
1290,6204.402439814599,13220.3250537133,0.25916676565089697,L6 PT,Ex,1822.8345830120138,5973.151040790294,L6a_polygon_uncut
1292,10805.4057007965,10173.1973706023,4.27866937504594,Sst,Inh,2318.8227345458627,5644.670676550928,L5_polygon_uncut
1295,12512.3838937499,15252.273148979199,1.14785247350072,L2/3 IT,Ex,2502.8349837462392,6192.195045459957,L2/3
1297,7529.52757893812,10299.049354626999,-1.74014869772072,L6 PT,Ex,1965.6830730095294,5658.237520428791,L6a_polygon_uncut
1298,17024.3268265426,8912.96965447288,4.3618360491790895,L2/3 IT,Ex,2989.2224319012926,5508.818128752177,L2/3
1306,10772.744735546601,7747.0363553075795,3.64748485494529,L6 PT,Ex,2315.3018824919236,5383.130519102157,L6a_polygon_uncut
1307,13726.876509322099,14218.199436826899,0.8934225103161341,L2/3 IT,Ex,2633.7572877049224,6080.72189928994,L2/3
1308,11222.235246744,15208.7228993358,0.16157369550773998,L2/3 IT,Ex,2363.7569595990035,6187.5003285484,VISp
1309,12873.764579801398,14239.8865253898,0.962243661736367,L2/3 IT,Ex,2541.791821702591,6083.05976743702,L2/3
1314,10723.8819493502,14471.4144402783,1.92591236156817,L4,Ex,2310.0344741399513,6108.0184766620005,L4_polygon_uncut
1320,11683.697099781799,17336.081885447802,-1.2076194378043998,L2/3 IT,Ex,2413.5025473564783,6416.829627251273,L2/3
1322,15479.1303187562,9287.80885184421,3.1095254425621404,L2/3 IT,Ex,2822.650248361919,5549.225794228806,L2/3
1324,16295.3253039665,7830.233207120959,-3.2715193273651098,L2/3 IT,Ex,2910.636067767589,5392.099139727639,L2/3
1325,8902.80182201365,8161.942897847691,3.7901180411201603,L6 PT,Ex,2113.7220364130717,5427.857444387981,L6a_polygon_uncut
1328,12063.825688583998,14554.0820193964,-0.0663670947075162,L4,Ex,2454.4804092293552,6116.930041690932,L2/3
1329,15335.4902013682,11193.4183261439,1.40217945722773,L2/3 IT,Ex,2807.165843707492,5754.650495558312,L2/3
1330,11945.7661340153,10639.5717597054,-2.52511783710161,Lamp5,Inh,2441.7535892468495,5694.945835696242,L5_polygon_uncut
1332,14171.5257106674,6820.078497679549,-2.51644096698913,L5 IT,Ex,2681.6904716099457,5283.2044620498555,L5_polygon_uncut
1339,11563.2300748491,6598.82362840246,0.221932497979347,L6 PT,Ex,2400.516202068733,5259.353187141785,L6a_polygon_uncut
1340,7355.798980524471,13543.9203605719,2.19973637333376,L6 IT,Ex,1946.955130100538,6008.034614869651,L6a_polygon_uncut
1343,10965.5344279558,3765.6455762923797,-0.661174528705264,L6 PT,Ex,2336.084611333635,4953.936593124318,L6b_polygon_uncut
1344,14952.3880711694,10189.9159848248,1.2945011604176002,L4,Ex,2765.8674340720618,5646.4729431641135,L2/3
1346,5489.191441622,12086.0638473548,-3.3623002087000002,L6b,Ex,1745.7348374068515,5850.877682744847,L6b_polygon_uncut
1350,15280.3909402596,9793.68840035812,-0.443868548651943,L2/3 IT,Ex,2801.226143359985,5603.759609558605,L2/3
1352,11810.810037899499,9805.27148589645,0.384665860359162,Sst,Inh,2427.205322085566,5605.008266179637,L5_polygon_uncut
1354,13376.4111184675,10259.5092515047,0.5562091252139311,L4,Ex,2595.977118570797,5653.975097312206,L4_polygon_uncut
1357,17407.184404458898,8178.526935308141,-1.4322768020751202,L2/3 IT,Ex,3030.4944788006696,5429.645203626218,L2/3
1360,9559.48892880355,13774.2341039857,-3.0307452457,L5 PT,Ex,2184.512906525023,6032.862436409659,L5_polygon_uncut
1361,12745.765903336202,5934.83967711286,1.8184976918853302,L6 IT,Ex,2527.9935643796425,5187.775717192766,L5_polygon_uncut
1366,11563.046090650902,5045.669611677079,2.7185706779987204,L6 PT,Ex,2400.4963685721673,5091.923184138789,L6a_polygon_uncut
1371,10357.8156588249,6172.46862933031,2.13729130497636,L6 PT,Ex,2270.5725280213246,5213.392118241807,L6a_polygon_uncut
1373,10527.810596129499,15454.6419728504,4.40547203516646,L2/3 IT,Ex,2288.89798226276,6214.010404673273,L4_polygon_uncut
1374,11330.9151428925,4630.47882760901,2.48285934898284,Pvalb,Inh,2375.4726524038115,5047.165617616251,L6a_polygon_uncut
1375,11999.167619478401,10511.5432251728,2.2581324298562,L5 PT,Ex,2447.5102693797717,5681.144359673628,L5_polygon_uncut
1385,5801.1533237386,12029.2659422353,4.48283168176318,Sst,Inh,1779.364328299021,5844.754868572965,L6b_polygon_uncut
1387,6959.57146119714,13423.1324979847,-3.8915206528018302,L6 PT,Ex,1904.2418035170517,5995.01368328275,L6a_polygon_uncut
1388,13202.716611213898,8728.512539851641,4.30366182632205,L5 IT,Ex,2577.2528506888584,5488.933651796007,L5_polygon_uncut
1389,9232.56469404865,8798.99170763932,1.87697664298032,L6 PT,Ex,2149.2704740184445,5496.531306083519,L6a_polygon_uncut
1392,8075.17094085828,9977.3312954468,3.36557703909639,L6 PT,Ex,2024.5034274245227,5623.5563136491655,L6a_polygon_uncut
1395,13884.722400491399,12568.0055265198,2.4410317237612302,L2/3 IT,Ex,2650.773074772973,5902.830995758834,L2/3
1397,7545.71512638146,12241.2484577426,2.00194094011999,L6 IT,Ex,1967.4280906239214,5867.606583744652,L6a_polygon_uncut
1400,13144.508223676201,11990.0560229983,3.05850259963359,Pvalb,Inh,2570.9779865122946,5840.528039279217,L4_polygon_uncut
1405,11329.7144299236,13761.152718315501,-0.650460620088562,Lamp5,Inh,2375.343215545764,6031.452263034411,L4_polygon_uncut
1406,15202.9236560154,11448.327857948501,1.09271213821756,L2/3 IT,Ex,2792.87517011846,5782.129743086849,L2/3
1408,11788.0430465776,4515.4397627974295,0.9893297530484201,L6 IT,Ex,2424.751040421065,5034.764406429563,L6a_polygon_uncut
1410,9713.60103529043,6305.51364341967,2.7970063754926495,L6 PT,Ex,2201.1261916043086,5227.734370760641,L6b_polygon_uncut
1413,8807.77900038574,7320.4881359894,1.08044972706312,L6b,Ex,2103.478576241583,5337.148621059658,L6b_polygon_uncut
1416,11303.4009875992,13426.372776936101,-1.7271114858,L2/3 IT,Ex,2372.5066264631937,5995.362985353711,L4_polygon_uncut
1422,14361.935562648601,7361.02010163245,-3.637090273,L4,Ex,2702.2166536535196,5341.517966955978,VISp
1423,6990.8427642691795,12066.852420212199,4.0324070059405,Pvalb,Inh,1907.6128499882175,5848.806690898875,L6a_polygon_uncut
1424,16219.6792967655,6626.5163660626,2.347011670053,L4,Ex,2902.4814281913214,5262.338464261548,L4_polygon_uncut
1425,16754.1130876671,8968.559767077471,3.50192196308823,L2/3 IT,Ex,2960.093390850514,5514.810742890952,L2/3
1426,13348.2078324146,16292.804326276699,3.06224216431714,L2/3 IT,Ex,2592.936804334294,6304.364306372629,L2/3
1428,14421.8162354074,11110.0991036477,1.18398456439099,L2/3 IT,Ex,2708.671790176918,5745.668683373222,L2/3
1431,6436.36163731805,10729.9129268635,-3.6844870604677404,Oligo,Glia,1847.8397845028858,5704.684613515886,L6b_polygon_uncut
1433,9337.19796771025,10497.0275881675,-2.02990491603385,Oligo,Glia,2160.5499409191652,5679.579574004457,L6a_polygon_uncut
1434,8503.460417786,9686.56440837344,-3.30718891844134,L6 PT,Ex,2070.673033037331,5592.211643222657,L6a_polygon_uncut
1435,9056.07854737713,10317.9445930287,-1.76028317097655,L6 PT,Ex,2130.2452674072547,5660.274427128494,L6a_polygon_uncut
1436,9943.02296434817,12919.5394226143,2.16640281073487,L5 PT,Ex,2225.857875556733,5940.7263497578215,L5_polygon_uncut
1439,11724.0886568595,6597.54490116486,2.19169471242196,L6 PT,Ex,2417.8567572094544,5259.215340345572,L5_polygon_uncut
1445,8557.51483562407,8043.210490667259,0.210622905027876,L6 PT,Ex,2076.5000992802748,5415.058090893931,L6b_polygon_uncut
1449,6235.031347142321,13283.723575067701,2.54715701386065,L6 PT,Ex,1826.1363792219422,5979.985401392298,L6a_polygon_uncut
1450,17322.7780789416,9093.19489800422,3.71076298624304,L2/3 IT,Ex,3021.3954769099046,5528.246410004855,L2/3
1452,10257.2014616542,8588.76866306509,4.1564805179634705,L6 IT,Ex,2259.726317566323,5473.869261878417,L6a_polygon_uncut
1454,12073.5936412414,12811.4361417126,-0.9764408734206529,L4,Ex,2455.533394525823,5929.072816076618,L4_polygon_uncut
1459,15639.0839582223,12920.850196990601,0.0615767247381841,L4,Ex,2839.893250696364,5940.867651235587,L2/3
1460,16845.4732375239,11537.870143690301,3.67700833235401,L2/3 IT,Ex,2969.9420150050764,5791.782401489814,L1_polygon_uncut
1468,11067.4628525025,17152.4637511,3.67855352750149,L2/3 IT,Ex,2347.0724954997695,6397.03559236858,L2/3
1471,13164.942204789399,9082.28841806063,3.5410451508730296,Pvalb,Inh,2573.180769676297,5527.070691466936,L5_polygon_uncut
1472,11276.457518000701,4763.90298787509,2.0708319977863003,L6 PT,Ex,2369.602120440476,5061.548742092935,L6a_polygon_uncut
1477,12626.9289079042,15763.548720468301,2.8453300159477095,L2/3 IT,Ex,2515.1829362720728,6247.310552066483,L2/3
1486,13242.991068771002,16330.3118334235,3.07533456296113,L2/3 IT,Ex,2581.594437213514,6308.407615643054,L2/3
1487,10954.5733621812,7431.757571660709,0.661390172112096,L6 IT,Ex,2334.9030084431333,5349.143466225025,L6a_polygon_uncut
1489,9017.51739657295,10418.8478191788,-0.6824807145892761,L6 PT,Ex,2126.088375350564,5671.151794907475,L6a_polygon_uncut
1492,12513.3396002881,17182.4435978853,2.24783555236381,L2/3 IT,Ex,2502.9380089110573,6400.267419852035,L2/3
1494,9472.51617014243,13101.0282428668,-3.37185383410488,L6 IT,Ex,2175.137243141354,5960.290844581041,L5_polygon_uncut
1496,11282.198884224299,9357.03937911242,3.68504956365522,L5 PT,Ex,2370.2210397193794,5556.688845068319,L5_polygon_uncut
1501,11135.3818231787,8280.603189111609,1.1673789974879298,L6 IT,Ex,2354.394160538664,5440.649023786232,L5_polygon_uncut
1502,11831.2832946833,17048.7357158933,2.81861222497791,L2/3 IT,Ex,2429.41233916686,6385.853710173298,L2/3
1505,10572.9566413001,15092.700798137399,-0.770860642676197,L4,Ex,2293.764725932151,6174.993146039212,L4_polygon_uncut
1510,11414.609150866101,8890.68363907302,-0.648413207992078,L5 NP,Ex,2384.4948664633657,5506.4156962920715,L5_polygon_uncut
1512,9715.08504620711,6113.70241367822,-0.240669906140177,L6b,Ex,2201.2861679811267,5207.057120194512,L6b_polygon_uncut
1513,10947.6839694775,9270.23416808364,4.40006553347542,L6 IT,Ex,2334.160331909675,5547.331243319417,L5_polygon_uncut
1516,5160.227825557849,12321.8113162611,-2.2165510616657795,L6b,Ex,1710.272559595136,5876.291259892947,L6b_polygon_uncut
1519,10277.292308788199,8067.7259938425,4.35157687828853,Sst,Inh,2261.892110887368,5417.700862136222,L6a_polygon_uncut
1521,11439.341278266398,10847.9526299841,4.15940215017467,Sst,Inh,2387.1609897971175,5717.409293512286,L5_polygon_uncut
1523,6398.932157034251,11932.5879071177,1.3472229342279198,L6 PT,Ex,1843.8048865282922,5834.332976387288,L6a_polygon_uncut
1524,12474.751707091298,14000.827868323999,1.4074765582477298,L2/3 IT,Ex,2498.778234024442,6057.289244205327,VISp
1527,13183.2255779305,11054.613591783798,1.84512623886741,L4,Ex,2575.151717300908,5739.687345194294,L4_polygon_uncut
1528,16685.6975395075,11334.143689428201,4.36911329939589,L2/3 IT,Ex,2952.718194758909,5769.82068972036,L2/3
1530,12140.3824286003,17223.535430814198,-3.85892258222757,L6 PT,Ex,2462.7332258031124,6404.697119441771,L2/3
1532,13410.456382528799,15034.4521566904,3.62269541599977,L2/3 IT,Ex,2599.6471980366045,6168.713942491226,L2/3
1533,12651.255098337,16122.1443182258,4.72056555458427,L2/3 IT,Ex,2517.8052996007286,6285.967157504741,L2/3
1537,11257.0055163137,12361.903187618402,3.8323351414579503,Sst,Inh,2367.5051946586173,5880.613163625264,L5_polygon_uncut
1543,16181.2701516081,6980.6164856972,4.91900607747046,Pvalb,Inh,2898.340922343353,5300.510457158158,L2/3
1544,8742.8373545628,7158.49907647626,-2.84876378061554,L6b,Ex,2096.47786682187,5319.686200444141,L6b_polygon_uncut
1552,9961.329536144449,12086.2050272455,4.4430803086656,L5 PT,Ex,2227.831323996372,5850.892901937065,L5_polygon_uncut
1554,12252.6181917061,12489.879001719299,3.5576865263760205,L4,Ex,2474.8322410659175,5894.40895638534,L4_polygon_uncut
1556,13664.8233655967,10536.4393435816,1.956350757229,L4,Ex,2627.0679588113244,5683.828161238096,L4_polygon_uncut
1566,8836.74337864182,10782.634788129399,2.24495499939604,L6 PT,Ex,2106.6009362175882,5710.368030160349,L6a_polygon_uncut
1567,10290.9943706123,8697.89217932605,-2.0667991216651003,L6 PT,Ex,2263.369193152006,5485.632776931348,L6a_polygon_uncut
1569,11953.063260993898,8800.70910528729,-3.96172062709282,Astro,Glia,2442.5402195351426,5496.71644154997,L5_polygon_uncut
1570,12863.593996956999,7693.564206236891,2.61069986657458,L5 PT,Ex,2540.695432871965,5377.366221432337,L5_polygon_uncut
1581,14725.146996456899,11494.704076823,-1.33460935840528,L2/3 IT,Ex,2741.370846218054,5787.129099481519,L2/3
1584,8414.80141526545,14405.4867250402,2.76239779398846,L5 PT,Ex,2061.1155925656158,6100.911468959333,L5_polygon_uncut
1585,16481.4343789032,10672.1004612747,3.8742345965691696,L2/3 IT,Ex,2930.698626045765,5698.452429725413,L2/3
1590,11844.202851068401,4473.2528331003705,-0.366497129567594,L6 PT,Ex,2430.8050673451735,5030.21665540822,L6a_polygon_uncut
1593,8946.146673845351,10488.9869299108,2.39165877739169,L6 PT,Ex,2118.394611440529,5678.712791044384,L6a_polygon_uncut
1595,14781.7097818847,14737.025327770702,-4.3124242566871605,Sncg,Inh,2747.4683144871706,6136.6513303336815,L2/3
1596,13360.0943188896,15384.0031243578,0.18539024996085998,L2/3 IT,Ex,2594.218167576299,6206.3955368057705,L2/3
1597,11996.1224861808,5615.9317868976705,-0.308812204651752,L6 PT,Ex,2447.1820040102903,5153.397446627569,L6a_polygon_uncut
1601,13035.586713108602,10977.2560609669,-2.7091614313247203,L4,Ex,2559.2362476731073,5731.348203372232,L4_polygon_uncut
1609,8999.509458830691,13919.0474996976,1.3573127727450702,L5 IT,Ex,2124.1471196619486,6048.473320467401,L5_polygon_uncut
1610,16513.870803792,7966.9379000648,-0.7498107200684581,L2/3 IT,Ex,2934.195272648778,5406.835905626986,L2/3
1614,15053.9568260038,13681.557674886599,3.56386422553469,L2/3 IT,Ex,2776.8165458432095,6022.871917352775,L2/3
1617,15051.587420753101,9944.03779117287,2.43975324932748,Sst,Inh,2776.5611239571845,5619.967273888436,L2/3
1624,10880.4167104816,13844.3233186554,-2.60727005718817,L4,Ex,2326.908921389917,6040.418053751052,VISp
1629,17496.1900660875,7716.40932097149,-2.2259632641421003,L2/3 IT,Ex,3040.089289124233,5379.828924800727,L2/3
1630,7644.04840987827,11907.8429687592,-1.72995506147206,L2/3 IT,Ex,1978.0284185848775,5831.665472032242,L6a_polygon_uncut
1631,9288.78082891191,14071.1937389626,2.72740691838619,Sst,Inh,2155.330573356704,6064.874685060168,L5_polygon_uncut
1632,5464.875743854771,12435.9389919649,0.706061761965182,L6 PT,Ex,1743.1136051875442,5888.594223333816,L6b_polygon_uncut
1634,11741.1516720453,5749.06684734506,-0.40206434506827005,L6 PT,Ex,2419.6961502464837,5167.749406143797,L6a_polygon_uncut
1635,11362.750652942199,5787.792911213989,0.0572303210102598,L6 PT,Ex,2378.904520387169,5171.924075828868,L6a_polygon_uncut
1637,10503.7481746267,6275.135689280871,4.13321391450248,L6 PT,Ex,2286.3040532247583,5224.459627304478,L6a_polygon_uncut
1638,11463.1631312621,9321.41386780432,-2.03782006692505,L5 IT,Ex,2389.7289855500544,5552.848414949306,L5_polygon_uncut
1640,11315.8444736439,6268.92895870813,3.7190555019654603,L6 IT,Ex,2373.8480342588127,5223.790541748736,L6a_polygon_uncut
1643,8073.80502186677,11680.4182650208,0.37562576421117105,L6 PT,Ex,2024.3561813572378,5807.149088969242,L6a_polygon_uncut
1644,14917.605552476201,14208.3147054243,2.92210646444588,L2/3 IT,Ex,2762.1178785569346,6079.6563252447395,L2/3
1646,8410.01598656187,7614.432668403309,0.255965852448966,L6b,Ex,2060.59972335137,5368.835841653877,L6b_polygon_uncut
1647,6046.31212263133,13121.298872543,0.801990225783979,L6 PT,Ex,1805.7924468196575,5962.4760184601355,L6a_polygon_uncut
1650,9780.25693996253,9095.85537276158,-1.5978119138921898,L6 IT,Ex,2208.311698127961,5528.533209183698,L6a_polygon_uncut
1652,10356.1093023791,5466.67425156271,2.40491488737924,L6 PT,Ex,2270.388582796467,5137.30748431846,L6b_polygon_uncut
1654,9712.84212535223,6192.00193878972,4.473797826278809,Pvalb,Inh,2201.0443811129708,5215.497809001532,L6b_polygon_uncut
1657,12288.8354018267,10316.8731578172,-1.9025121956701898,L5 IT,Ex,2478.7364563169185,5660.158926412694,L5_polygon_uncut
1666,13295.6983574648,13262.2161104881,2.82376273718114,L2/3 IT,Ex,2587.2762829347057,5977.666896710617,L2/3
1667,11733.9984318685,12920.0031776312,-3.8845434957,L4,Ex,2418.9250309554245,5940.776342548644,L4_polygon_uncut
1668,11374.363573896899,15773.660317509399,0.89453913609973,L2/3 IT,Ex,2380.1563932660856,6248.400582227513,L2/3
1671,9683.49435026071,7192.98244181102,4.18107367398934,L6 PT,Ex,2197.8806909581044,5323.403507227228,L6a_polygon_uncut
1675,14439.438710426299,9994.9255628817,4.31475370459533,Sst,Inh,2710.571492983955,5625.452975678647,VISp
1677,13575.9598589779,6431.89834322495,-3.81645257148264,L5 IT,Ex,2617.488472797818,5241.35864139965,L5_polygon_uncut
1679,6669.6969024809305,10086.5131020203,-3.0017129732999996,L6b,Ex,1872.9933260874443,5635.326112397788,L6b_polygon_uncut
1682,12175.759813107801,4449.8632971266,2.12639966939363,L6 PT,Ex,2466.5469078530214,5027.695263430248,L6a_polygon_uncut
1683,16725.9083694216,8747.45721182244,5.54852223167809,Vip,Inh,2957.0529222236482,5490.975887434459,L2/3
1688,7447.509771745459,11406.2940084713,-0.9184788856509541,L6 PT,Ex,1956.8415533941607,5777.5984941132065,L6a_polygon_uncut
1694,12108.8568074634,4324.617030276439,-1.65860263127558,L6 PT,Ex,2459.334763844555,5014.1937158638,VISp
1695,8686.79067463952,7303.63027026239,1.4655748643871103,L6b,Ex,2090.4360347261404,5335.331343134286,L6b_polygon_uncut
1696,10397.537149464599,10929.204564736601,3.5682163097915898,L5 PT,Ex,2274.854504712284,5726.168252078605,L5_polygon_uncut
1697,12977.6889349302,14156.7789200714,4.12614765910187,L2/3 IT,Ex,2552.9948671854754,6074.100767583697,L2/3
1700,12128.7323905882,17385.1278247854,2.0046634381536497,L2/3 IT,Ex,2461.477351705408,6422.116779511866,L2/3
1701,11366.9840782929,10691.127624218001,-0.009610331221316491,Sst,Inh,2379.3608836399744,5700.503557890701,L5_polygon_uncut
1706,10193.520508551701,5408.031706018979,4.48181231212617,L6 IT,Ex,2252.8615108218737,5130.985817908846,L6b_polygon_uncut
1708,13756.869985783402,8237.79969335594,-1.04063019332076,L5 IT,Ex,2636.990584467451,5436.0348069437705,L5_polygon_uncut
1710,13921.3834781275,12256.3249038991,-1.8107078886068402,L2/3 IT,Ex,2654.7251389421444,5869.231824640323,L2/3
1715,12037.9006610774,13406.9541735978,-2.45275473108727,L4,Ex,2451.6856912641438,5993.2696599138435,L4_polygon_uncut
1717,15633.914934895,9496.64125574112,0.0365508752435902,L2/3 IT,Ex,2839.3360299816813,5571.737927368893,L2/3
1721,8737.04261641497,10927.847284116999,2.31777936012433,L6 IT,Ex,2095.853194049534,5726.0219372278125,L6a_polygon_uncut
1729,12073.471658183898,14089.004615953001,0.7552683369175799,L2/3 IT,Ex,2455.5202447522242,6066.794697599734,L4_polygon_uncut
1731,8011.876495605649,12953.2900119212,-3.6347118240774305,L2/3 IT,Ex,2017.680286226289,5944.364663285105,L5_polygon_uncut
1733,10309.9105418323,13215.134830577801,-3.6338456554,L2/3 IT,Ex,2265.4083564095217,5972.591534736287,L5_polygon_uncut
1738,8073.88766649939,12974.9450580247,0.790381796276733,L5 IT,Ex,2024.3650904486344,5946.699077255063,L5_polygon_uncut
1743,15430.0988881868,7156.411823060609,-1.80688985854765,L2/3 IT,Ex,2817.364660146537,5319.461194525934,L4_polygon_uncut
1744,9715.84071185466,6412.48352764619,2.56712263791254,L6 PT,Ex,2201.367628737932,5239.26572428026,L6b_polygon_uncut
1748,14360.9172559247,5589.05442106787,1.2837138310173402,L5 IT,Ex,2702.1068801886827,5150.500066591117,L5_polygon_uncut
1750,11016.9714693156,16807.4994275518,-1.4030812260243202,Pvalb,Inh,2341.629524392222,6359.848438290084,L2/3
1751,14614.265909605901,7973.49516072869,1.48306907062095,Sst,Inh,2729.4178650555164,5407.542778326553,L4_polygon_uncut
1752,14512.525507062099,14295.156713685501,0.160538015577107,L2/3 IT,Ex,2718.450249661294,6089.017893735298,L2/3
1756,11920.530052894099,8771.715403473921,-4.0928916643,L5 IT,Ex,2439.0331397019836,5493.590920494489,L5_polygon_uncut
1759,16332.0003664418,6923.99836877,-0.647332737095374,Lamp5,Inh,2914.589639502426,5294.407024153406,L2/3
1761,13632.226996598001,5786.69252358096,-3.97210967661095,L6 PT,Ex,2623.5540702332646,5171.805454042027,L5_polygon_uncut
1763,8275.57159336228,14655.807738663301,1.2541787132806799,L5 NP,Ex,2046.1066177644539,6127.896074227904,L5_polygon_uncut
1764,8109.149820135201,9935.867441793142,1.8124766859888704,L6 PT,Ex,2028.1663506105747,5619.086510225301,L6a_polygon_uncut
1765,6370.073984420141,11674.686009111201,-3.7255260454,L6 PT,Ex,1840.6939755204912,5806.531151782187,L6b_polygon_uncut
1766,7269.741931731241,11017.9017880077,-1.2111823029832098,L6 PT,Ex,1937.6781802406276,5735.72981274723,L6a_polygon_uncut
1767,10812.0765685682,6521.41111725998,4.4352638169694005,L6 PT,Ex,2319.541854091652,5251.008118440626,L6a_polygon_uncut
1769,14285.7144297493,5937.04408212849,-0.42816934391602895,L4,Ex,2694.0000155269745,5188.013352053451,L5_polygon_uncut
1771,12667.7774704577,15447.7197232958,-2.87128785861002,L4,Ex,2519.5864113153402,6213.264186171287,L2/3
1772,7861.353099326371,10004.2794330536,1.3632653058486202,L6 PT,Ex,2001.4538641073827,5626.461322883179,L6a_polygon_uncut
1773,11999.6090088455,11843.436885801999,3.2754174668356697,Pvalb,Inh,2447.557851153545,5824.722496289456,L4_polygon_uncut
1775,14788.9987268967,13047.5811340077,0.578294763837624,L2/3 IT,Ex,2748.2540627594644,5954.52924624603,L2/3
